clustering type,value
hdbscan min_samples=56 min_cluster_size=40,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=41,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=42,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=43,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=44,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=45,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=46,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=47,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=48,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=49,0.005807051178941443
hdbscan min_samples=56 min_cluster_size=50,0.005807051178941443
hdbscan min_samples=57 min_cluster_size=2,0.12350220611393077
hdbscan min_samples=57 min_cluster_size=3,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=4,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=5,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=6,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=7,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=8,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=9,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=10,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=11,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=12,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=13,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=14,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=15,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=16,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=17,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=18,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=19,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=20,-0.06962951776736678
hdbscan min_samples=57 min_cluster_size=21,-0.060332044221686275
hdbscan min_samples=57 min_cluster_size=22,-0.060332044221686275
hdbscan min_samples=57 min_cluster_size=23,-0.060332044221686275
hdbscan min_samples=57 min_cluster_size=24,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=25,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=26,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=27,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=28,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=29,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=30,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=31,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=32,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=33,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=34,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=35,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=36,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=37,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=38,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=39,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=40,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=41,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=42,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=43,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=44,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=45,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=46,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=47,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=48,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=49,0.005046311312582439
hdbscan min_samples=57 min_cluster_size=50,0.005046311312582439
hdbscan min_samples=58 min_cluster_size=2,-0.013268040721555515
hdbscan min_samples=58 min_cluster_size=3,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=4,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=5,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=6,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=7,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=8,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=9,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=10,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=11,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=12,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=13,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=14,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=15,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=16,-0.06854970199496457
hdbscan min_samples=58 min_cluster_size=17,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=18,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=19,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=20,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=21,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=22,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=23,-0.0586630533562235
hdbscan min_samples=58 min_cluster_size=24,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=25,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=26,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=27,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=28,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=29,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=30,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=31,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=32,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=33,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=34,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=35,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=36,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=37,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=38,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=39,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=40,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=41,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=42,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=43,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=44,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=45,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=46,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=47,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=48,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=49,0.011938676322140337
hdbscan min_samples=58 min_cluster_size=50,0.011938676322140337
hdbscan min_samples=59 min_cluster_size=2,0.0388533643912154
hdbscan min_samples=59 min_cluster_size=3,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=4,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=5,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=6,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=7,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=8,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=9,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=10,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=11,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=12,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=13,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=14,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=15,-0.07078055717868356
hdbscan min_samples=59 min_cluster_size=16,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=17,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=18,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=19,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=20,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=21,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=22,-0.06057941530786769
hdbscan min_samples=59 min_cluster_size=23,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=24,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=25,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=26,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=27,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=28,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=29,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=30,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=31,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=32,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=33,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=34,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=35,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=36,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=37,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=38,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=39,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=40,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=41,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=42,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=43,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=44,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=45,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=46,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=47,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=48,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=49,0.018055311559080772
hdbscan min_samples=59 min_cluster_size=50,0.018055311559080772
hdbscan min_samples=60 min_cluster_size=2,0.1232415439739361
hdbscan min_samples=60 min_cluster_size=3,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=4,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=5,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=6,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=7,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=8,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=9,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=10,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=11,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=12,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=13,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=14,-0.06825928743142702
hdbscan min_samples=60 min_cluster_size=15,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=16,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=17,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=18,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=19,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=20,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=21,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=22,-0.05775786652978503
hdbscan min_samples=60 min_cluster_size=23,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=24,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=25,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=26,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=27,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=28,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=29,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=30,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=31,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=32,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=33,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=34,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=35,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=36,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=37,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=38,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=39,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=40,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=41,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=42,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=43,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=44,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=45,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=46,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=47,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=48,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=49,0.019518370609637813
hdbscan min_samples=60 min_cluster_size=50,0.019518370609637813
hdbscan min_samples=61 min_cluster_size=2,0.06499578551866923
hdbscan min_samples=61 min_cluster_size=3,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=4,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=5,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=6,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=7,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=8,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=9,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=10,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=11,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=12,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=13,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=14,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=15,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=16,-0.06812577824852227
hdbscan min_samples=61 min_cluster_size=17,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=18,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=19,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=20,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=21,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=22,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=23,-0.05802991334694355
hdbscan min_samples=61 min_cluster_size=24,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=25,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=26,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=27,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=28,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=29,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=30,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=31,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=32,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=33,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=34,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=35,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=36,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=37,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=38,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=39,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=40,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=41,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=42,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=43,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=44,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=45,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=46,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=47,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=48,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=49,0.018752450780058823
hdbscan min_samples=61 min_cluster_size=50,0.018752450780058823
hdbscan min_samples=62 min_cluster_size=2,-0.01286317922305584
hdbscan min_samples=62 min_cluster_size=3,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=4,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=5,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=6,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=7,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=8,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=9,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=10,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=11,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=12,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=13,-0.0655944716598184
hdbscan min_samples=62 min_cluster_size=14,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=15,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=16,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=17,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=18,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=19,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=20,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=21,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=22,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=23,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=24,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=25,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=26,-0.05538512679407585
hdbscan min_samples=62 min_cluster_size=27,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=28,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=29,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=30,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=31,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=32,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=33,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=34,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=35,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=36,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=37,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=38,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=39,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=40,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=41,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=42,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=43,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=44,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=45,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=46,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=47,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=48,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=49,0.016624323974610895
hdbscan min_samples=62 min_cluster_size=50,0.016624323974610895
hdbscan min_samples=63 min_cluster_size=2,0.125960338520721
hdbscan min_samples=63 min_cluster_size=3,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=4,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=5,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=6,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=7,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=8,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=9,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=10,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=11,-0.0649259230849755
hdbscan min_samples=63 min_cluster_size=12,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=13,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=14,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=15,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=16,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=17,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=18,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=19,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=20,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=21,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=22,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=23,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=24,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=25,-0.05460231240027975
hdbscan min_samples=63 min_cluster_size=26,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=27,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=28,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=29,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=30,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=31,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=32,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=33,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=34,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=35,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=36,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=37,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=38,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=39,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=40,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=41,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=42,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=43,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=44,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=45,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=46,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=47,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=48,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=49,0.019379457717688252
hdbscan min_samples=63 min_cluster_size=50,0.019379457717688252
hdbscan min_samples=64 min_cluster_size=2,0.12625699227432519
hdbscan min_samples=64 min_cluster_size=3,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=4,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=5,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=6,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=7,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=8,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=9,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=10,-0.06652430761302565
hdbscan min_samples=64 min_cluster_size=11,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=12,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=13,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=14,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=15,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=16,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=17,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=18,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=19,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=20,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=21,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=22,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=23,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=24,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=25,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=26,-0.05583036199826094
hdbscan min_samples=64 min_cluster_size=27,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=28,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=29,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=30,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=31,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=32,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=33,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=34,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=35,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=36,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=37,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=38,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=39,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=40,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=41,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=42,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=43,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=44,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=45,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=46,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=47,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=48,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=49,0.020741322041560633
hdbscan min_samples=64 min_cluster_size=50,0.020741322041560633
hdbscan min_samples=65 min_cluster_size=2,0.12646298959741742
hdbscan min_samples=65 min_cluster_size=3,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=4,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=5,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=6,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=7,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=8,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=9,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=10,-0.06725344470191928
hdbscan min_samples=65 min_cluster_size=11,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=12,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=13,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=14,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=15,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=16,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=17,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=18,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=19,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=20,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=21,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=22,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=23,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=24,-0.05665595159261228
hdbscan min_samples=65 min_cluster_size=25,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=26,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=27,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=28,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=29,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=30,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=31,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=32,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=33,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=34,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=35,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=36,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=37,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=38,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=39,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=40,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=41,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=42,0.019836702898602843
hdbscan min_samples=65 min_cluster_size=43,0.019836702898602843
